organization_id,organization_name,organization_type,website_url,city,state_province,country,data_quality_rating,primary_data_source,nwba_division,move_united_member_type,paralympic_sport_club,special_olympics_affiliate,verification_method,status
01ba59d7-f02b-478d-91cf-0aebefcb387e,Team River Runner Great Falls,member,,Montana,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e4c3d419-2ff4-401a-85e2-6c86a3f28b5c,Leadership,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
99d2fb26-2df2-428f-9e6e-f2820895650b,Governance,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e8f9f9ec-3144-4ee3-be46-ee3950a0473a,Athlete Excellence,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9a7da443-43e9-4de6-bb9c-51360fdab48e,Sport Advancement,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
283d8561-188f-4577-95e5-c5fb7279790d,Community Growth,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e607083d-a007-4541-84c9-3e650fdd4de4,CHI Health Immanuel Rehabilitation Institute,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
134c58e2-9d11-4d0b-9bcc-8348c869b44c,Eastern Nebraska Wheelchair Athletic Association (ENWAA),member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e821507f-8151-4395-9fcc-16ed82c2290b,"Great Plains Chapter Paralyzed Veterans of America, Inc.",member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
05dd9541-7be9-4275-9a84-ac24cd5eb6e7,Madonna Rehabilitation Adaptive Sports and Recreation Program,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4cf5f9db-50ac-4831-bd03-395a6ad8a040,University of Nebraska Omaha Adaptive Sports,member,,Nebraska,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
0f70cce9-6c04-4172-a6a0-03f45552cd97,Leadership,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fb745037-9bc4-4f36-a483-b79910363769,Governance,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
08dd75a8-d934-47cc-92b8-7d9419296da4,Athlete Excellence,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
357f7e38-4592-437b-8842-be9503d4cd58,Sport Advancement,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
06cc22ee-076d-402e-9205-9654b39893ff,Community Growth,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
65ae1bed-e304-4af2-93e8-05f9ac656446,Achilles International,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d5124a56-5851-43b3-8c7e-9a387e474597,City of Las Vegas Adaptive Recreation,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1f93891b-103f-4e16-abe6-00eed5952b99,"City of Reno Parks, Recreation & Community Services",member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6a75a1d6-e04c-4767-8e52-61ec44d348fb,Las Vegas Silver Bandits,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
785e7dd8-fb9d-4ff0-ad0e-e4b2df53cb51,Team River Runner Reno,member,,Nevada,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1c408c1f-6109-4839-8da9-178e2373fda2,Leadership,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c4da3856-48b3-402e-84ca-f7daa94bcd2a,Governance,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b7b3abe0-1e4b-4b7d-9508-4169b8c52f82,Athlete Excellence,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
49e30fe4-c3af-49c8-8d11-53e82e916e02,Sport Advancement,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
96ab2d00-5522-4824-822b-ef0197a1e743,Community Growth,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5554ebcf-ea7e-4ee7-a0e6-cc57f1e3a17c,A to M,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
54b1d529-e4c4-4351-aa3f-a9720d8971dd,"AbilityPLUS, Inc.",member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b554b41e-d820-47e6-bb3e-7481e28b4054,Adaptive Sports Partners of the North Country,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c53b6877-c03d-4153-8267-64c05d028064,Concord Fencing Club,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f29dfae2-b211-4757-89dc-2a4899d6be90,Crotched Mountain Accessible Recreation and Sports,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
ae7e081c-0b2c-427f-a1fe-5307b44c0735,Granite State Adaptive,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b8ddfa57-d4eb-4f19-a1a0-c713f3bbf1b0,Lakes Region Disabled Sports at Gunstock,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c480f481-b2e9-48cf-ab06-a533bd3fda5b,N to Z,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d2c13bb9-edc8-412e-845e-730e8fe50bb4,New England Disabled Sports,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
963d0afb-5aa2-4aa2-89f6-0fd3d8cb46c2,New England Disabled Sports at Bretton Woods,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
61395fa7-fe20-4e43-9a45-eaed5cf73619,New England Healing Sports Association,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8fd01c27-c8c7-4d9f-8666-631f49ecc90a,Northeast Passage,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3790234f-1345-48cf-b256-1db7d6f392b7,Team River Runner Newbury NH,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
724e876e-47e5-4319-89a1-5cfd4f62254d,Waterville Valley Adaptive Sports,member,,New Hampshire,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8befb7f8-4ffa-40db-b1d2-ca3ed2c98fc7,Leadership,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8d5ca86b-2fe6-44fe-8f7e-f7203fe4006c,Governance,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f5f709ad-8b8d-40a7-96fe-6162a8ce5bc7,Athlete Excellence,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4c1da3df-a9ca-47f7-96e8-63a435c6fb46,Sport Advancement,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
15e906d2-d3c9-4ce3-bf31-0739e5f19323,Community Growth,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e55d73a5-b546-4e21-9914-f1522199f669,Achilles International,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5571a520-91a0-4f3f-9725-95853a04cfe5,Association of Blind Athletes of New Jersey,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
52bead76-a422-4866-a021-9e6ab8b5cdf2,Athletes with Disabilities Network North East Chapter,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
02c39bac-94ed-4502-bece-5530e2527720,Blind Athletes Inc,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9b95b99b-7f89-4e43-8421-83d42ccd7d36,Children's Specialized Hospital Lightning Wheels,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
bc265de5-e52f-4364-86ed-83c16d21287b,New Jersey Fillies,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c8e7d349-e158-46c5-9d93-ed7e25b37e8e,New Jersey Freeze,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
bcf6a526-0fcb-4776-98da-b55774ae8ff8,New York Rollin Knicks,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
75a4edcf-d092-4108-81d9-6fba8e788933,North Jersey Navigators,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
7e1596c9-6b39-4f05-8ced-78f633818211,Tri-State Wheelchair & Ambulatory Athletics,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
52248d83-1197-42f0-87c8-00aa4cbfe7cc,"United States Equestrian Federation, Inc.",member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
86bb2ecf-b2af-4914-8656-e88f7b03e77f,United States Rowing Association,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
14e5480d-4bd8-4373-b91f-fad82cec2325,Vineland Sled Stars,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
cde056df-5197-4541-b88e-72f4e9b044a2,Virtua Wings of Steel Sled Hockey,member,,New Jersey,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d59f5535-7785-4591-8d05-34fcc4c3a73d,Leadership,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c8582a3d-d543-4631-9390-8a5b6017a0a9,Governance,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8643dea9-70a1-4047-8620-da58ce6ea924,Athlete Excellence,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
0345a5ce-46e5-44fd-a9f5-e128c1e6a50d,Sport Advancement,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
704a1469-3e5b-40b8-8c09-dd8d39348680,Community Growth,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b0e87303-b32d-4636-b561-5a8ad661b54a,Adaptive Ski Program,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
95853d3d-ac7b-426f-84fa-a65d43ca1061,Albuquerque Kings Wheelchair Basketball,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
0f8405b2-4a85-4846-a4d8-559e8b57c96d,Challenge New Mexico,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4809f6a6-7971-40bb-aae6-5e6523e92b8e,Global Opportunities Unlimited,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9111a33f-b0ab-46af-9feb-1b889f14ea01,Milagro Aquatics,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
bf8ba315-e0d2-4028-9b1c-31bfdef70acd,New Mexico Wheelchair Sports,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c882ab96-5ecd-4fdb-af5d-f4a74258d2f0,Not Forgotten Outreach,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6ba84180-b7fc-4387-80f5-3942b5fa2e00,Ski Apache Disabled Skiers Program,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
77f833d5-07a9-41c2-90c7-9c1f0d8bdf1c,The Cody Unser First Step Foundation,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
370aa11b-a1ec-4019-8f59-c587325ef809,University of New Mexico DisAbility Sports Festival,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
a9f6cf1a-8886-4eba-8e24-718832eccbcd,Zia Freewheelers Adaptive Cycling Team,member,,New Mexico,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
99885f6f-1628-4183-9b39-d58a46b17f53,Leadership,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9fe83e83-721a-477c-8964-084d982356c6,Governance,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
632f5ff7-ffdb-4d0a-8314-47e21199b86c,Athlete Excellence,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b0e00fdd-aefd-4fcf-8974-c6d87c3af4f0,Sport Advancement,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
68ee67b4-a816-4926-bb5e-db8e0705e54b,Community Growth,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d8263de8-a029-4c58-9fd4-87efb2d99e0b,A to E,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c04c7dc2-c79a-41c8-b535-37d998dcc497,Achilles International,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
90485a4a-7a41-45b9-8d59-ede3ac7e3cae,Adaptive Sports Foundation,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
84a69263-66a2-45e7-a58c-beaa56300182,Asphalt Green,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5ec63dc1-ea8d-4c12-97e2-8a7db1224143,ASPIRE Inc,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8aeb598b-3557-43c7-af3f-b349692336b7,Buffalo Sabres Sled Hockey Team,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fdb4cf17-b618-4b7d-bdfb-c4bb49a5f5a4,Caddo Bossier Foundation for Sword Sports,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fab8586d-d3a7-4663-9ecf-5d01fbc3871a,Camp Abilities Brockport,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f253fb53-7f73-44a4-8611-595e407d5c19,"Cape Ability Outrigger Ohana, Inc.",member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
66784c18-8f43-4679-aef9-1ad5ffa9a1c4,Capital Region Nordic Alliance,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
a0a90054-c6aa-4ce8-9e44-d9b0a9eec3cd,Central Association for the Blind and Visually Impaired,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c2341702-c859-47b0-aaec-61811a58ef3a,Charles T. Sitrin Health Care Center,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
39eaabed-392a-47f3-b866-270898a663a2,Empire State Winter Games,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
367ceaf5-2250-4e00-af28-eba95969d485,F to R,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
24832194-62db-44b3-9633-84b8f5bfcb5c,Greek Peak Adaptive Snowsports,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
34b059a0-e2e7-48e9-af73-e5d216885def,Helen Hayes Rehabilitation Hospital,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
533f3428-515b-429d-9299-475e0258ecd8,Lounsbury Adaptive Ski Program,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
69ea529b-5aad-473c-bf5e-4785ec5ee88d,"Move Along, Inc.",member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
37b2b345-8425-47d9-a8bc-66107101c736,Nassau Kings Wheelchair Basketball,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e7b30593-fd11-4d05-9023-30f04f9d765b,National Recreation Education Foundation / Peconic Community Rowing Association,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f604d72e-af54-43e7-a6b5-51110f6f5cbd,New York Association of Blind Athletes,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
7720e62e-397a-4824-b7b5-7e162014b34a,New York City Department of Parks & Recreation,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
11ac10b1-f3ae-4990-8be2-595f95905e39,Rochester Accessible Adventures,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1d67511e-79cd-4ae9-a1e0-8bc7f6d58486,Row New York,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
20e77802-fa25-4e31-b2f8-cac8233eea49,S to Z,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
14010ad3-31b0-4877-8565-8155c76be150,STRIDE Adaptive Sports,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3ce5b1ce-3d55-4dc4-af63-8c9f34c0a9dc,Team River Runner Northport,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b0447044-a385-473b-9d3c-3d29085c2f84,TriEveryDay,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
039916b2-c8b4-4b64-987c-d0565b9899d0,"United Cerebral Palsy of Nassau County, Inc.",member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3c6e1bc4-43b3-4528-b08c-79b5404fad14,United States Tennis Association,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
7813d09c-6240-409a-b456-16b8974e6339,Utica Curling Club,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5393fb6d-0d6d-4624-9bd7-5a83d03de642,Western New York Adaptive Water Sports,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c62782e4-df74-4480-b7d4-1712e681f6eb,Wheelchair Sports Federation,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
2153b05a-9478-40c3-9b46-09fba1d8b18f,World T.E.A.M. Sports,member,,New York,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
0b2136b9-1ce5-488e-a74c-983bf0b749e5,Leadership,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e59c3605-c89e-42ba-a066-083dc0b36540,Governance,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
16d8dc0c-5864-4bca-b3b1-ffc559ded945,Athlete Excellence,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
89a97732-3daa-49f5-99ab-db4d8e3553c3,Sport Advancement,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
43188054-bc6c-4cd4-90b2-cb6ee1de6618,Community Growth,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
05f0fa5a-7eca-40e9-952f-aee85233e2ca,A to R,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
23aa1716-1312-4a8c-8dd0-7c9a9c1a0644,"Abilities Unlimited of the Carolinas, Inc.",member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6b4744c7-021c-48f1-ab47-65f8910505db,Achilles International,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d6d49777-7fe5-40ca-9b23-e2c7e95505e7,"Adaptive Sports and Adventures Program, Carolinas Rehabilitation",member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
60079eee-a88d-49b1-ae2e-c12fcef8302b,Alliance of Disability Advocates,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5c295b56-93de-416a-b56d-0e03b9043f7c,Bridge II Sports,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d92650ec-6eb4-4f90-963e-db4b70eef029,Charlotte Curling Club,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4e9aabeb-8a2f-403f-8da8-a96822de1e15,Charlotte Rollin Bobcats Wheelchair Basketball Program,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
213c0213-11ef-4278-8d2b-56260bca0196,Fayetteville-Cumberland Parks and Recreation Department,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b540e8db-2d8e-4ce2-a273-8584124c8cf6,"Mecklenburg County Park and Recreation, Therapeutic Recreation Section",member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
37a90e90-fd9f-4709-b083-7a529107f49d,Push America,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3920a312-3a8f-4f00-9c9a-454c0a988705,Raising Cane Running,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4c28ba82-b61b-42b7-b662-fc4dce5c4287,RDU Crew,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
fe0d4a41-86fb-485e-86cf-4c0fabe27fab,S to Z,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b86968f0-cdbf-42d2-a5b5-6999bde53256,"Soldiers Undertaking Disabled Scuba, Inc.",member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
83058790-4f2a-4c5e-9ba1-a0781ababb56,Spartanburg Pistons Wheelchair Basketball,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
93e54aa6-76ef-446c-a5c4-fee6a88e5cba,Team River Runner Asheville,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1b575d50-1b5b-4794-b768-90e9b2c65f7c,Team River Runner Raleigh,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
a062a51d-f6f6-4467-b2b5-fe58284d1a25,Team River Runner Wilmington and the Greater Cape Fear Area,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9b579336-a92d-4a4e-a3fe-d9219008cfcd,The Warrior Ride,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9c00d202-f597-4ce2-a39f-dcf245e15cf0,Triad Trackers,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
e5695856-b7e5-4f79-a8d1-d631486233a7,Triad Trackers Wheelchair Basketball,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
d7057b97-c5a4-4e44-8388-3fde6b906b53,Triangle Sled Hockey Association,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
425eedf4-aa2a-45bc-bc1b-d4af8c639011,Triangle Thunder Wheelchair Basketball,member,,North Carolina,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
8a466563-dea1-4264-ae36-134fff91118b,Leadership,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
5b79aeb7-73bd-49a5-9335-06e0d4c73a2b,Governance,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
13f137b7-9f46-41b7-a4ad-3d7aa712981c,Athlete Excellence,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
c57777d5-1931-4960-aaec-a3279116f698,Sport Advancement,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
af78dd0d-c480-412f-aa54-4010818e1e39,Community Growth,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
65087768-163b-4c95-8768-a2505755393d,Annie’s House Adaptive Recreation Program,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
b567dc56-1957-4f28-b1a5-27c780e0adf1,"Dreams in Motion, Inc.",member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
af186159-4278-4e23-bbe8-acb8689cb3d0,Prairie Grit Adaptive Sports,member,,North Dakota,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
eb687e38-0dce-4c67-b163-2e3c1d3b5120,Leadership,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
0bd3f4ad-4272-4fe9-8b31-60661fe3e917,Governance,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
9b465d67-362b-49f9-b837-343d4cac63d9,Athlete Excellence,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
1310b40d-b8cb-4935-b036-e4b95f448295,Sport Advancement,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4edf0ffb-9ed3-4bc7-8042-6133e98834e3,Community Growth,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
3c8fb7c0-f128-4b47-ad6e-f4751c9d5325,A to R,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
4805011c-1c3e-403b-87de-26977f7359b9,Adaptive Sports Connection,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
240cbd8e-c20c-4375-9712-d32186a39635,Adaptive Sports Program of Ohio,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6cc22d79-b078-442e-bf24-4a19d8f5c9c9,Cincinatti Para-Swimming Open,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
89445df4-c18e-45fc-9739-38320ab554b4,Cincinnati IceBreakers,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
6e585170-dae4-4a4f-922c-b146224eb474,Cincinnati Recreation Commission,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
f5160cce-07c4-4d26-93dd-585c9eb3f1b3,Cleveland Wheelchair Cavaliers,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
10d1e42e-2ef1-408c-9427-13465c5e4af4,Columbus Recreation and Parks Department,member,,Ohio,,United States,medium,US Paralympics Club Finder,,,FALSE,FALSE,unverified,active
